#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
88,6,5.75,1.45,0.184,-0.34,127.22,0.135604,0.00678019,0.05,-3.20022,1.81615,0.816444,0.0350835
88,7,5.75,1.45,0.184,-0.34,142.3,0.110403,0.00552014,0.05,-3.20022,1.81615,0.816444,0.0350835
88,8,5.75,1.45,0.184,-0.34,157.38,0.104656,0.00523281,0.05,-3.20022,1.81615,0.816444,0.0350835
88,9,5.75,1.45,0.184,-0.34,172.46,0.0975026,0.00487513,0.05,-3.20022,1.81615,0.816444,0.0350835
88,10,5.75,1.45,0.184,-0.34,187.54,0.10015,0.00500752,0.05,-3.20022,1.81615,0.816444,0.0350835
88,11,5.75,1.45,0.184,-0.34,202.62,0.098017,0.00490085,0.05,-3.20022,1.81615,0.816444,0.0350835
88,12,5.75,1.45,0.184,-0.34,217.7,0.114523,0.00572614,0.05,-3.20022,1.81615,0.816444,0.0350835
88,13,5.75,1.45,0.184,-0.34,232.78,0.124297,0.00621487,0.05,-3.20022,1.81615,0.816444,0.0350835
88,14,5.75,1.45,0.184,-0.34,247.86,0.152643,0.00763215,0.05,-3.20022,1.81615,0.816444,0.0350835
88,15,5.75,1.45,0.184,-0.34,262.95,0.17061,0.00853052,0.05,-3.20022,1.81615,0.816444,0.0350835
88,16,5.75,1.45,0.184,-0.34,278.04,0.246049,0.0123024,0.05,-3.20022,1.81615,0.816444,0.0350835
88,17,5.75,1.45,0.184,-0.34,293.16,0.343167,0.0171583,0.05,-3.20022,1.81615,0.816444,0.0350835
88,18,5.75,1.45,0.184,-0.34,308.31,0.502368,0.0251184,0.05,-3.20022,1.81615,0.816444,0.0350835
88,19,5.75,1.45,0.184,-0.34,319.59,0.903054,0.0451527,0.05,-3.20022,1.81615,0.816444,0.0350835
89,0,5.75,1.45,0.184,-0.45,39.69,0.493232,0.0246616,0.05,-3.04682,1.61191,0.509154,0.0265892
89,1,5.75,1.45,0.184,-0.45,51.64,0.318531,0.0159265,0.05,-3.04682,1.61191,0.509154,0.0265892
89,2,5.75,1.45,0.184,-0.45,66.8,0.179601,0.00898006,0.05,-3.04682,1.61191,0.509154,0.0265892
89,3,5.75,1.45,0.184,-0.45,81.93,0.146252,0.00731261,0.05,-3.04682,1.61191,0.509154,0.0265892
89,4,5.75,1.45,0.184,-0.45,97.04,0.0980723,0.00490362,0.05,-3.04682,1.61191,0.509154,0.0265892
89,5,5.75,1.45,0.184,-0.45,112.13,0.0868826,0.00434413,0.05,-3.04682,1.61191,0.509154,0.0265892
89,6,5.75,1.45,0.184,-0.45,127.22,0.0741966,0.00370983,0.05,-3.04682,1.61191,0.509154,0.0265892
89,7,5.75,1.45,0.184,-0.45,142.3,0.0632053,0.00316027,0.05,-3.04682,1.61191,0.509154,0.0265892
89,8,5.75,1.45,0.184,-0.45,157.38,0.0587071,0.00293536,0.05,-3.04682,1.61191,0.509154,0.0265892
89,9,5.75,1.45,0.184,-0.45,172.46,0.060169,0.00300845,0.05,-3.04682,1.61191,0.509154,0.0265892
89,10,5.75,1.45,0.184,-0.45,232.78,0.075201,0.00376005,0.05,-3.04682,1.61191,0.509154,0.0265892
89,11,5.75,1.45,0.184,-0.45,247.87,0.0851173,0.00425586,0.05,-3.04682,1.61191,0.509154,0.0265892
89,12,5.75,1.45,0.184,-0.45,262.96,0.0959721,0.0047986,0.05,-3.04682,1.61191,0.509154,0.0265892
89,13,5.75,1.45,0.184,-0.45,278.07,0.130966,0.00654831,0.05,-3.04682,1.61191,0.509154,0.0265892
89,14,5.75,1.45,0.184,-0.45,293.2,0.211238,0.0105619,0.05,-3.04682,1.61191,0.509154,0.0265892
89,15,5.75,1.45,0.184,-0.45,308.36,0.327683,0.0163841,0.05,-3.04682,1.61191,0.509154,0.0265892
89,16,5.75,1.45,0.184,-0.45,320.31,0.556726,0.0278363,0.05,-3.04682,1.61191,0.509154,0.0265892
90,0,5.75,1.62,0.185,-0.11,53.14,3.06737,0.153369,0.05,-3.01394,2.39131,1.94664,0.0533892
90,1,5.75,1.62,0.185,-0.11,67.5,2.09854,0.104927,0.05,-3.01394,2.39131,1.94664,0.0533892
90,2,5.75,1.62,0.185,-0.11,82.13,1.64187,0.0820934,0.05,-3.01394,2.39131,1.94664,0.0533892
90,3,5.75,1.62,0.185,-0.11,97.18,1.18003,0.0590017,0.05,-3.01394,2.39131,1.94664,0.0533892
90,4,5.75,1.62,0.185,-0.11,112.23,1.06567,0.0532833,0.05,-3.01394,2.39131,1.94664,0.0533892
90,5,5.75,1.62,0.185,-0.11,127.28,0.815264,0.0407632,0.05,-3.01394,2.39131,1.94664,0.0533892
90,6,5.75,1.62,0.185,-0.11,142.34,0.81171,0.0405855,0.05,-3.01394,2.39131,1.94664,0.0533892
90,7,5.75,1.62,0.185,-0.11,157.4,0.686673,0.0343337,0.05,-3.01394,2.39131,1.94664,0.0533892
90,8,5.75,1.62,0.185,-0.11,172.47,0.715752,0.0357876,0.05,-3.01394,2.39131,1.94664,0.0533892
90,9,5.75,1.62,0.185,-0.11,187.53,0.664038,0.0332019,0.05,-3.01394,2.39131,1.94664,0.0533892
90,10,5.75,1.62,0.185,-0.11,202.6,0.675065,0.0337532,0.05,-3.01394,2.39131,1.94664,0.0533892
90,11,5.75,1.62,0.185,-0.11,217.66,0.742275,0.0371137,0.05,-3.01394,2.39131,1.94664,0.0533892
90,12,5.75,1.62,0.185,-0.11,232.72,0.854642,0.0427321,0.05,-3.01394,2.39131,1.94664,0.0533892
90,13,5.75,1.62,0.185,-0.11,247.77,1.01013,0.0505066,0.05,-3.01394,2.39131,1.94664,0.0533892
90,14,5.75,1.62,0.185,-0.11,262.82,1.3081,0.0654048,0.05,-3.01394,2.39131,1.94664,0.0533892
90,15,5.75,1.62,0.185,-0.11,277.87,1.54104,0.0770519,0.05,-3.01394,2.39131,1.94664,0.0533892
90,16,5.75,1.62,0.185,-0.11,292.5,2.24093,0.112047,0.05,-3.01394,2.39131,1.94664,0.0533892
90,17,5.75,1.62,0.185,-0.11,306.86,3.00192,0.150096,0.05,-3.01394,2.39131,1.94664,0.0533892
91,0,5.75,1.63,0.185,-0.15,53.57,2.11846,0.105923,0.05,-3.13856,2.27322,1.68379,0.0444915
91,1,5.75,1.63,0.185,-0.15,67.33,1.42252,0.0711261,0.05,-3.13856,2.27322,1.68379,0.0444915
91,2,5.75,1.63,0.185,-0.15,82.07,1.09875,0.0549374,0.05,-3.13856,2.27322,1.68379,0.0444915
91,3,5.75,1.63,0.185,-0.15,97.14,0.898789,0.0449394,0.05,-3.13856,2.27322,1.68379,0.0444915
91,4,5.75,1.63,0.185,-0.15,112.21,0.647826,0.0323913,0.05,-3.13856,2.27322,1.68379,0.0444915
91,5,5.75,1.63,0.185,-0.15,127.27,0.494744,0.0247372,0.05,-3.13856,2.27322,1.68379,0.0444915
91,6,5.75,1.63,0.185,-0.15,142.33,0.499267,0.0249634,0.05,-3.13856,2.27322,1.68379,0.0444915
91,7,5.75,1.63,0.185,-0.15,157.4,0.4668,0.02334,0.05,-3.13856,2.27322,1.68379,0.0444915
91,8,5.75,1.63,0.185,-0.15,172.47,0.456365,0.0228183,0.05,-3.13856,2.27322,1.68379,0.0444915
91,9,5.75,1.63,0.185,-0.15,187.53,0.475,0.02375,0.05,-3.13856,2.27322,1.68379,0.0444915
91,10,5.75,1.63,0.185,-0.15,202.6,0.455778,0.0227889,0.05,-3.13856,2.27322,1.68379,0.0444915
91,11,5.75,1.63,0.185,-0.15,217.67,0.548454,0.0274227,0.05,-3.13856,2.27322,1.68379,0.0444915
91,12,5.75,1.63,0.185,-0.15,232.73,0.563347,0.0281673,0.05,-3.13856,2.27322,1.68379,0.0444915
91,13,5.75,1.63,0.185,-0.15,247.79,0.681483,0.0340742,0.05,-3.13856,2.27322,1.68379,0.0444915
91,14,5.75,1.63,0.185,-0.15,262.86,0.854997,0.0427499,0.05,-3.13856,2.27322,1.68379,0.0444915
91,15,5.75,1.63,0.185,-0.15,277.93,1.14421,0.0572103,0.05,-3.13856,2.27322,1.68379,0.0444915
91,16,5.75,1.63,0.185,-0.15,292.67,1.55478,0.0777391,0.05,-3.13856,2.27322,1.68379,0.0444915
91,17,5.75,1.63,0.185,-0.15,306.43,1.98993,0.0994966,0.05,-3.13856,2.27322,1.68379,0.0444915
92,0,5.75,1.63,0.185,-0.2,54.03,1.5888,0.0794398,0.05,-3.22111,2.1375,1.40118,0.0370375
92,1,5.75,1.63,0.185,-0.2,67.05,1.035,0.0517498,0.05,-3.22111,2.1375,1.40118,0.0370375
92,2,5.75,1.63,0.185,-0.2,82.04,0.747666,0.0373833,0.05,-3.22111,2.1375,1.40118,0.0370375
92,3,5.75,1.63,0.185,-0.2,97.12,0.494056,0.0247028,0.05,-3.22111,2.1375,1.40118,0.0370375
92,4,5.75,1.63,0.185,-0.2,112.19,0.396336,0.0198168,0.05,-3.22111,2.1375,1.40118,0.0370375
92,5,5.75,1.63,0.185,-0.2,127.26,0.362155,0.0181077,0.05,-3.22111,2.1375,1.40118,0.0370375
92,6,5.75,1.63,0.185,-0.2,142.33,0.306824,0.0153412,0.05,-3.22111,2.1375,1.40118,0.0370375
92,7,5.75,1.63,0.185,-0.2,157.4,0.306873,0.0153437,0.05,-3.22111,2.1375,1.40118,0.0370375
92,8,5.75,1.63,0.185,-0.2,172.47,0.288663,0.0144331,0.05,-3.22111,2.1375,1.40118,0.0370375
92,9,5.75,1.63,0.185,-0.2,187.53,0.270571,0.0135286,0.05,-3.22111,2.1375,1.40118,0.0370375
92,10,5.75,1.63,0.185,-0.2,202.6,0.291127,0.0145564,0.05,-3.22111,2.1375,1.40118,0.0370375
92,11,5.75,1.63,0.185,-0.2,217.67,0.304054,0.0152027,0.05,-3.22111,2.1375,1.40118,0.0370375
92,12,5.75,1.63,0.185,-0.2,232.74,0.371087,0.0185544,0.05,-3.22111,2.1375,1.40118,0.0370375
92,13,5.75,1.63,0.185,-0.2,247.81,0.416637,0.0208318,0.05,-3.22111,2.1375,1.40118,0.0370375
92,14,5.75,1.63,0.185,-0.2,262.88,0.526401,0.02632,0.05,-3.22111,2.1375,1.40118,0.0370375
92,15,5.75,1.63,0.185,-0.2,277.96,0.688204,0.0344102,0.05,-3.22111,2.1375,1.40118,0.0370375
92,16,5.75,1.63,0.185,-0.2,292.95,1.02854,0.0514272,0.05,-3.22111,2.1375,1.40118,0.0370375
92,17,5.75,1.63,0.185,-0.2,305.97,1.50436,0.075218,0.05,-3.22111,2.1375,1.40118,0.0370375
93,0,5.75,1.63,0.185,-0.26,53.76,0.889411,0.0444705,0.05,-3.24494,1.9901,1.11818,0.0304322
93,1,5.75,1.63,0.185,-0.26,66.9,0.627482,0.0313741,0.05,-3.24494,1.9901,1.11818,0.0304322
93,2,5.75,1.63,0.185,-0.26,82.01,0.431255,0.0215627,0.05,-3.24494,1.9901,1.11818,0.0304322
93,3,5.75,1.63,0.185,-0.26,97.1,0.312776,0.0156388,0.05,-3.24494,1.9901,1.11818,0.0304322
93,4,5.75,1.63,0.185,-0.26,112.18,0.265694,0.0132847,0.05,-3.24494,1.9901,1.11818,0.0304322
93,5,5.75,1.63,0.185,-0.26,127.25,0.214631,0.0107315,0.05,-3.24494,1.9901,1.11818,0.0304322
93,6,5.75,1.63,0.185,-0.26,142.32,0.194471,0.00972356,0.05,-3.24494,1.9901,1.11818,0.0304322
93,7,5.75,1.63,0.185,-0.26,157.4,0.173453,0.00867263,0.05,-3.24494,1.9901,1.11818,0.0304322
93,8,5.75,1.63,0.185,-0.26,172.47,0.174468,0.00872338,0.05,-3.24494,1.9901,1.11818,0.0304322
93,9,5.75,1.63,0.185,-0.26,187.53,0.157106,0.00785532,0.05,-3.24494,1.9901,1.11818,0.0304322
93,10,5.75,1.63,0.185,-0.26,202.6,0.1638,0.00818999,0.05,-3.24494,1.9901,1.11818,0.0304322
93,11,5.75,1.63,0.185,-0.26,217.68,0.192735,0.00963675,0.05,-3.24494,1.9901,1.11818,0.0304322
93,12,5.75,1.63,0.185,-0.26,232.75,0.223609,0.0111805,0.05,-3.24494,1.9901,1.11818,0.0304322
93,13,5.75,1.63,0.185,-0.26,247.82,0.264402,0.0132201,0.05,-3.24494,1.9901,1.11818,0.0304322
93,14,5.75,1.63,0.185,-0.26,262.9,0.350908,0.0175454,0.05,-3.24494,1.9901,1.11818,0.0304322
93,15,5.75,1.63,0.185,-0.26,277.99,0.480701,0.024035,0.05,-3.24494,1.9901,1.11818,0.0304322
93,16,5.75,1.63,0.185,-0.26,293.1,0.637238,0.0318619,0.05,-3.24494,1.9901,1.11818,0.0304322
93,17,5.75,1.63,0.185,-0.26,306.24,1.08172,0.0540862,0.05,-3.24494,1.9901,1.11818,0.0304322
94,0,5.75,1.63,0.185,-0.34,53.05,0.620029,0.0310015,0.05,-3.19497,1.81615,0.817029,0.0241374
94,1,5.75,1.63,0.185,-0.34,66.88,0.400875,0.0200438,0.05,-3.19497,1.81615,0.817029,0.0241374
94,2,5.75,1.63,0.185,-0.34,81.99,0.253745,0.0126873,0.05,-3.19497,1.81615,0.817029,0.0241374
94,3,5.75,1.63,0.185,-0.34,97.09,0.189559,0.00947795,0.05,-3.19497,1.81615,0.817029,0.0241374
94,4,5.75,1.63,0.185,-0.34,112.17,0.159023,0.00795116,0.05,-3.19497,1.81615,0.817029,0.0241374
94,5,5.75,1.63,0.185,-0.34,127.25,0.129958,0.00649791,0.05,-3.19497,1.81615,0.817029,0.0241374
94,6,5.75,1.63,0.185,-0.34,142.32,0.120781,0.00603903,0.05,-3.19497,1.81615,0.817029,0.0241374
94,7,5.75,1.63,0.185,-0.34,157.39,0.109832,0.00549161,0.05,-3.19497,1.81615,0.817029,0.0241374
94,8,5.75,1.63,0.185,-0.34,172.46,0.103141,0.00515704,0.05,-3.19497,1.81615,0.817029,0.0241374
94,9,5.75,1.63,0.185,-0.34,187.54,0.106647,0.00533237,0.05,-3.19497,1.81615,0.817029,0.0241374
94,10,5.75,1.63,0.185,-0.34,202.61,0.111032,0.00555159,0.05,-3.19497,1.81615,0.817029,0.0241374
94,11,5.75,1.63,0.185,-0.34,217.68,0.110646,0.00553231,0.05,-3.19497,1.81615,0.817029,0.0241374
94,12,5.75,1.63,0.185,-0.34,232.75,0.135627,0.00678136,0.05,-3.19497,1.81615,0.817029,0.0241374
94,13,5.75,1.63,0.185,-0.34,247.83,0.161529,0.00807645,0.05,-3.19497,1.81615,0.817029,0.0241374
94,14,5.75,1.63,0.185,-0.34,262.91,0.194149,0.00970745,0.05,-3.19497,1.81615,0.817029,0.0241374
94,15,5.75,1.63,0.185,-0.34,278.01,0.27287,0.0136435,0.05,-3.19497,1.81615,0.817029,0.0241374
94,16,5.75,1.63,0.185,-0.34,293.12,0.343146,0.0171573,0.05,-3.19497,1.81615,0.817029,0.0241374
94,17,5.75,1.63,0.185,-0.34,306.95,0.622051,0.0311025,0.05,-3.19497,1.81615,0.817029,0.0241374
95,0,5.75,1.63,0.185,-0.45,51.94,0.356827,0.0178414,0.05,-3.04206,1.61191,0.510302,0.0182916
95,1,5.75,1.63,0.185,-0.45,66.86,0.194829,0.00974145,0.05,-3.04206,1.61191,0.510302,0.0182916
95,2,5.75,1.63,0.185,-0.45,81.98,0.13788,0.00689398,0.05,-3.04206,1.61191,0.510302,0.0182916
95,3,5.75,1.63,0.185,-0.45,97.08,0.105959,0.00529795,0.05,-3.04206,1.61191,0.510302,0.0182916
95,4,5.75,1.63,0.185,-0.45,112.16,0.0849635,0.00424818,0.05,-3.04206,1.61191,0.510302,0.0182916
95,5,5.75,1.63,0.185,-0.45,127.24,0.0798277,0.00399138,0.05,-3.04206,1.61191,0.510302,0.0182916
95,6,5.75,1.63,0.185,-0.45,142.32,0.0635955,0.00317978,0.05,-3.04206,1.61191,0.510302,0.0182916
95,7,5.75,1.63,0.185,-0.45,157.39,0.0594156,0.00297078,0.05,-3.04206,1.61191,0.510302,0.0182916
95,8,5.75,1.63,0.185,-0.45,172.47,0.0612958,0.00306479,0.05,-3.04206,1.61191,0.510302,0.0182916
95,9,5.75,1.63,0.185,-0.45,187.53,0.0582354,0.00291177,0.05,-3.04206,1.61191,0.510302,0.0182916
95,10,5.75,1.63,0.185,-0.45,202.61,0.0647925,0.00323963,0.05,-3.04206,1.61191,0.510302,0.0182916
95,11,5.75,1.63,0.185,-0.45,217.68,0.0655838,0.00327919,0.05,-3.04206,1.61191,0.510302,0.0182916
95,12,5.75,1.63,0.185,-0.45,232.76,0.0724836,0.00362418,0.05,-3.04206,1.61191,0.510302,0.0182916
95,13,5.75,1.63,0.185,-0.45,247.84,0.0794578,0.00397289,0.05,-3.04206,1.61191,0.510302,0.0182916
95,14,5.75,1.63,0.185,-0.45,262.92,0.10006,0.00500299,0.05,-3.04206,1.61191,0.510302,0.0182916
95,15,5.75,1.63,0.185,-0.45,278.02,0.149357,0.00746787,0.05,-3.04206,1.61191,0.510302,0.0182916
95,16,5.75,1.63,0.185,-0.45,293.14,0.216606,0.0108303,0.05,-3.04206,1.61191,0.510302,0.0182916
95,17,5.75,1.63,0.185,-0.45,308.06,0.334139,0.016707,0.05,-3.04206,1.61191,0.510302,0.0182916
96,0,5.75,1.64,0.214,-0.11,7.48,1.84496,0.0922479,0.05,-2.91571,2.39131,1.87416,0.0519733
96,1,5.75,1.64,0.214,-0.11,22.34,1.8417,0.092085,0.05,-2.91571,2.39131,1.87416,0.0519733
96,2,5.75,1.64,0.214,-0.11,37.19,1.48984,0.0744921,0.05,-2.91571,2.39131,1.87416,0.0519733
96,3,5.75,1.64,0.214,-0.11,52.16,1.15071,0.0575353,0.05,-2.91571,2.39131,1.87416,0.0519733
96,4,5.75,1.64,0.214,-0.11,67.15,0.901687,0.0450844,0.05,-2.91571,2.39131,1.87416,0.0519733
96,5,5.75,1.64,0.214,-0.11,82.16,0.629079,0.031454,0.05,-2.91571,2.39131,1.87416,0.0519733
96,6,5.75,1.64,0.214,-0.11,97.19,0.59237,0.0296185,0.05,-2.91571,2.39131,1.87416,0.0519733
96,7,5.75,1.64,0.214,-0.11,112.23,0.471201,0.0235601,0.05,-2.91571,2.39131,1.87416,0.0519733
96,8,5.75,1.64,0.214,-0.11,127.27,0.456104,0.0228052,0.05,-2.91571,2.39131,1.87416,0.0519733
96,9,5.75,1.64,0.214,-0.11,142.33,0.382845,0.0191423,0.05,-2.91571,2.39131,1.87416,0.0519733
96,10,5.75,1.64,0.214,-0.11,157.39,0.331595,0.0165797,0.05,-2.91571,2.39131,1.87416,0.0519733
96,11,5.75,1.64,0.214,-0.11,172.46,0.309142,0.0154571,0.05,-2.91571,2.39131,1.87416,0.0519733
96,12,5.75,1.64,0.214,-0.11,187.54,0.306435,0.0153218,0.05,-2.91571,2.39131,1.87416,0.0519733
96,13,5.75,1.64,0.214,-0.11,202.61,0.327466,0.0163733,0.05,-2.91571,2.39131,1.87416,0.0519733
96,14,5.75,1.64,0.214,-0.11,217.67,0.39003,0.0195015,0.05,-2.91571,2.39131,1.87416,0.0519733
96,15,5.75,1.64,0.214,-0.11,232.73,0.38939,0.0194695,0.05,-2.91571,2.39131,1.87416,0.0519733
96,16,5.75,1.64,0.214,-0.11,247.77,0.45851,0.0229255,0.05,-2.91571,2.39131,1.87416,0.0519733
96,17,5.75,1.64,0.214,-0.11,262.81,0.531626,0.0265813,0.05,-2.91571,2.39131,1.87416,0.0519733
96,18,5.75,1.64,0.214,-0.11,277.84,0.673537,0.0336768,0.05,-2.91571,2.39131,1.87416,0.0519733
96,19,5.75,1.64,0.214,-0.11,292.85,0.8875,0.044375,0.05,-2.91571,2.39131,1.87416,0.0519733
96,20,5.75,1.64,0.214,-0.11,307.84,1.25651,0.0628253,0.05,-2.91571,2.39131,1.87416,0.0519733
96,21,5.75,1.64,0.214,-0.11,322.81,1.55636,0.077818,0.05,-2.91571,2.39131,1.87416,0.0519733
96,22,5.75,1.64,0.214,-0.11,337.66,1.66732,0.0833662,0.05,-2.91571,2.39131,1.87416,0.0519733
96,23,5.75,1.64,0.214,-0.11,352.52,1.93639,0.0968193,0.05,-2.91571,2.39131,1.87416,0.0519733
97,0,5.75,1.64,0.214,-0.15,7.71,2.15929,0.107965,0.05,-3.01659,2.27322,1.64043,0.0447238
97,1,5.75,1.64,0.214,-0.15,22.63,1.65187,0.0825935,0.05,-3.01659,2.27322,1.64043,0.0447238
97,2,5.75,1.64,0.214,-0.15,37.13,1.20957,0.0604785,0.05,-3.01659,2.27322,1.64043,0.0447238
97,3,5.75,1.64,0.214,-0.15,52.04,0.920221,0.0460111,0.05,-3.01659,2.27322,1.64043,0.0447238
97,4,5.75,1.64,0.214,-0.15,67.07,0.707619,0.035381,0.05,-3.01659,2.27322,1.64043,0.0447238
97,5,5.75,1.64,0.214,-0.15,82.1,0.49661,0.0248305,0.05,-3.01659,2.27322,1.64043,0.0447238
97,6,5.75,1.64,0.214,-0.15,97.15,0.428749,0.0214374,0.05,-3.01659,2.27322,1.64043,0.0447238
97,7,5.75,1.64,0.214,-0.15,112.2,0.359949,0.0179974,0.05,-3.01659,2.27322,1.64043,0.0447238
97,8,5.75,1.64,0.214,-0.15,127.26,0.278238,0.0139119,0.05,-3.01659,2.27322,1.64043,0.0447238
97,9,5.75,1.64,0.214,-0.15,142.32,0.239038,0.0119519,0.05,-3.01659,2.27322,1.64043,0.0447238
97,10,5.75,1.64,0.214,-0.15,157.39,0.23403,0.0117015,0.05,-3.01659,2.27322,1.64043,0.0447238
97,11,5.75,1.64,0.214,-0.15,172.46,0.20949,0.0104745,0.05,-3.01659,2.27322,1.64043,0.0447238
97,12,5.75,1.64,0.214,-0.15,187.54,0.236924,0.0118462,0.05,-3.01659,2.27322,1.64043,0.0447238
97,13,5.75,1.64,0.214,-0.15,202.61,0.245707,0.0122853,0.05,-3.01659,2.27322,1.64043,0.0447238
97,14,5.75,1.64,0.214,-0.15,217.68,0.240569,0.0120284,0.05,-3.01659,2.27322,1.64043,0.0447238
97,15,5.75,1.64,0.214,-0.15,232.74,0.27026,0.013513,0.05,-3.01659,2.27322,1.64043,0.0447238
97,16,5.75,1.64,0.214,-0.15,247.8,0.322552,0.0161276,0.05,-3.01659,2.27322,1.64043,0.0447238
97,17,5.75,1.64,0.214,-0.15,262.85,0.394773,0.0197387,0.05,-3.01659,2.27322,1.64043,0.0447238
97,18,5.75,1.64,0.214,-0.15,277.9,0.452101,0.0226051,0.05,-3.01659,2.27322,1.64043,0.0447238
97,19,5.75,1.64,0.214,-0.15,292.93,0.759685,0.0379842,0.05,-3.01659,2.27322,1.64043,0.0447238
97,20,5.75,1.64,0.214,-0.15,307.96,0.84706,0.042353,0.05,-3.01659,2.27322,1.64043,0.0447238
97,21,5.75,1.64,0.214,-0.15,322.87,1.26074,0.0630372,0.05,-3.01659,2.27322,1.64043,0.0447238
97,22,5.75,1.64,0.214,-0.15,337.37,1.60739,0.0803693,0.05,-3.01659,2.27322,1.64043,0.0447238
97,23,5.75,1.64,0.214,-0.15,352.29,1.71144,0.0855719,0.05,-3.01659,2.27322,1.64043,0.0447238
98,0,5.75,1.64,0.214,-0.2,8.26,2.10172,0.105086,0.05,-3.08266,2.1375,1.37592,0.0377772
98,1,5.75,1.64,0.214,-0.2,23.48,1.53788,0.0768942,0.05,-3.08266,2.1375,1.37592,0.0377772
98,2,5.75,1.64,0.214,-0.2,37.27,1.0461,0.0523049,0.05,-3.08266,2.1375,1.37592,0.0377772
98,3,5.75,1.64,0.214,-0.2,51.94,0.694696,0.0347348,0.05,-3.08266,2.1375,1.37592,0.0377772
98,4,5.75,1.64,0.214,-0.2,66.99,0.427522,0.0213761,0.05,-3.08266,2.1375,1.37592,0.0377772
98,5,5.75,1.64,0.214,-0.2,82.05,0.317119,0.015856,0.05,-3.08266,2.1375,1.37592,0.0377772
98,6,5.75,1.64,0.214,-0.2,97.12,0.278234,0.0139117,0.05,-3.08266,2.1375,1.37592,0.0377772
98,7,5.75,1.64,0.214,-0.2,112.18,0.221432,0.0110716,0.05,-3.08266,2.1375,1.37592,0.0377772
98,8,5.75,1.64,0.214,-0.2,127.25,0.201709,0.0100854,0.05,-3.08266,2.1375,1.37592,0.0377772
98,9,5.75,1.64,0.214,-0.2,142.32,0.169371,0.00846857,0.05,-3.08266,2.1375,1.37592,0.0377772
98,10,5.75,1.64,0.214,-0.2,157.39,0.140528,0.00702641,0.05,-3.08266,2.1375,1.37592,0.0377772
98,11,5.75,1.64,0.214,-0.2,172.46,0.153479,0.00767397,0.05,-3.08266,2.1375,1.37592,0.0377772
98,12,5.75,1.64,0.214,-0.2,187.54,0.141763,0.00708817,0.05,-3.08266,2.1375,1.37592,0.0377772
98,13,5.75,1.64,0.214,-0.2,202.61,0.143477,0.00717387,0.05,-3.08266,2.1375,1.37592,0.0377772
98,14,5.75,1.64,0.214,-0.2,217.68,0.16133,0.00806652,0.05,-3.08266,2.1375,1.37592,0.0377772
98,15,5.75,1.64,0.214,-0.2,232.75,0.189109,0.00945545,0.05,-3.08266,2.1375,1.37592,0.0377772
98,16,5.75,1.64,0.214,-0.2,247.82,0.220008,0.0110004,0.05,-3.08266,2.1375,1.37592,0.0377772
98,17,5.75,1.64,0.214,-0.2,262.88,0.290762,0.0145381,0.05,-3.08266,2.1375,1.37592,0.0377772
98,18,5.75,1.64,0.214,-0.2,277.95,0.343023,0.0171512,0.05,-3.08266,2.1375,1.37592,0.0377772
98,19,5.75,1.64,0.214,-0.2,293.01,0.448558,0.0224279,0.05,-3.08266,2.1375,1.37592,0.0377772
98,20,5.75,1.64,0.214,-0.2,308.06,0.615919,0.0307959,0.05,-3.08266,2.1375,1.37592,0.0377772
98,21,5.75,1.64,0.214,-0.2,322.73,1.10481,0.0552404,0.05,-3.08266,2.1375,1.37592,0.0377772
98,22,5.75,1.64,0.214,-0.2,336.52,1.39478,0.0697388,0.05,-3.08266,2.1375,1.37592,0.0377772
98,23,5.75,1.64,0.214,-0.2,351.74,2.08278,0.104139,0.05,-3.08266,2.1375,1.37592,0.0377772
99,0,5.75,1.64,0.214,-0.26,25.19,1.31405,0.0657024,0.05,-3.09795,1.9901,1.11443,0.0315155
99,1,5.75,1.64,0.214,-0.26,37.58,0.867756,0.0433878,0.05,-3.09795,1.9901,1.11443,0.0315155
99,2,5.75,1.64,0.214,-0.26,51.84,0.475347,0.0237674,0.05,-3.09795,1.9901,1.11443,0.0315155
99,3,5.75,1.64,0.214,-0.26,66.93,0.318477,0.0159239,0.05,-3.09795,1.9901,1.11443,0.0315155
99,4,5.75,1.64,0.214,-0.26,82.01,0.235864,0.0117932,0.05,-3.09795,1.9901,1.11443,0.0315155
99,5,5.75,1.64,0.214,-0.26,97.09,0.177757,0.00888786,0.05,-3.09795,1.9901,1.11443,0.0315155
99,6,5.75,1.64,0.214,-0.26,112.16,0.13742,0.00687098,0.05,-3.09795,1.9901,1.11443,0.0315155
99,7,5.75,1.64,0.214,-0.26,127.24,0.120787,0.00603937,0.05,-3.09795,1.9901,1.11443,0.0315155
99,8,5.75,1.64,0.214,-0.26,142.31,0.119497,0.00597483,0.05,-3.09795,1.9901,1.11443,0.0315155
99,9,5.75,1.64,0.214,-0.26,157.39,0.109405,0.00547026,0.05,-3.09795,1.9901,1.11443,0.0315155
99,10,5.75,1.64,0.214,-0.26,172.46,0.100879,0.00504397,0.05,-3.09795,1.9901,1.11443,0.0315155
99,11,5.75,1.64,0.214,-0.26,187.54,0.100269,0.00501347,0.05,-3.09795,1.9901,1.11443,0.0315155
99,12,5.75,1.64,0.214,-0.26,202.61,0.11377,0.00568851,0.05,-3.09795,1.9901,1.11443,0.0315155
99,13,5.75,1.64,0.214,-0.26,217.69,0.108078,0.00540392,0.05,-3.09795,1.9901,1.11443,0.0315155
