#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2,gReH,gReE,gReHTilde
66,11,5.75,2.35,0.275,-0.45,172.47,0.00980698,0.00301753,0.307692,0.441298,0.599887,1.16375,-2.13844,3.7125
66,12,5.75,2.35,0.275,-0.45,187.53,0.0135306,0.00440815,0.325792,0.441298,0.599887,1.16375,-2.13844,3.7125
66,13,5.75,2.35,0.275,-0.45,202.6,0.0089178,0.00243753,0.273333,0.441298,0.599887,1.16375,-2.13844,3.7125
66,14,5.75,2.35,0.275,-0.45,217.68,0.0100919,0.0019448,0.192708,0.441298,0.599887,1.16375,-2.13844,3.7125
66,15,5.75,2.35,0.275,-0.45,232.74,0.0103634,0.00186541,0.18,0.441298,0.599887,1.16375,-2.13844,3.7125
66,16,5.75,2.35,0.275,-0.45,247.82,0.0159108,0.00260021,0.163424,0.441298,0.599887,1.16375,-2.13844,3.7125
66,17,5.75,2.35,0.275,-0.45,262.9,0.0226699,0.00278828,0.122995,0.441298,0.599887,1.16375,-2.13844,3.7125
66,18,5.75,2.35,0.275,-0.45,277.99,0.038504,0.0042672,0.110825,0.441298,0.599887,1.16375,-2.13844,3.7125
66,19,5.75,2.35,0.275,-0.45,293.1,0.0607543,0.00505708,0.0832383,0.441298,0.599887,1.16375,-2.13844,3.7125
66,20,5.75,2.35,0.275,-0.45,308.04,0.111992,0.0077236,0.0689655,0.441298,0.599887,1.16375,-2.13844,3.7125
66,21,5.75,2.35,0.275,-0.45,321.2,0.183813,0.0114252,0.0621564,0.441298,0.599887,1.16375,-2.13844,3.7125
66,22,5.75,2.35,0.275,-0.45,331.87,0,0,0,0,0,0,0,0
66,23,5.75,2.35,0.275,-0.45,352.5,0,0,0,0,0,0,0,0
67,0,5.75,2.08,0.301,-0.12,7.48,0.168766,0.043826,0.259685,0.756263,1.25254,0.253202,-0.675902,2.0145
67,1,5.75,2.08,0.301,-0.12,22.43,0.28636,0.0743391,0.2596,0.756263,1.25254,0.253202,-0.675902,2.0145
67,2,5.75,2.08,0.301,-0.12,37.4,0.178433,0.0361066,0.202354,0.756263,1.25254,0.253202,-0.675902,2.0145
67,3,5.75,2.08,0.301,-0.12,52.37,0.18354,0.048087,0.261997,0.756263,1.25254,0.253202,-0.675902,2.0145
67,4,5.75,2.08,0.301,-0.12,67.35,0,0,0,0,0,0,0,0
67,5,5.75,2.08,0.301,-0.12,82.35,0,0,0,0,0,0,0,0
67,6,5.75,2.08,0.301,-0.12,97.35,0,0,0,0,0,0,0,0
67,7,5.75,2.08,0.301,-0.12,112.36,0,0,0,0,0,0,0,0
67,8,5.75,2.08,0.301,-0.12,127.38,0,0,0,0,0,0,0,0
67,9,5.75,2.08,0.301,-0.12,142.41,0,0,0,0,0,0,0,0
67,10,5.75,2.08,0.301,-0.12,157.44,0,0,0,0,0,0,0,0
67,11,5.75,2.08,0.301,-0.12,172.48,0,0,0,0,0,0,0,0
67,12,5.75,2.08,0.301,-0.12,187.52,0,0,0,0,0,0,0,0
67,13,5.75,2.08,0.301,-0.12,202.56,0,0,0,0,0,0,0,0
67,14,5.75,2.08,0.301,-0.12,217.59,0,0,0,0,0,0,0,0
67,15,5.75,2.08,0.301,-0.12,232.62,0,0,0,0,0,0,0,0
67,16,5.75,2.08,0.301,-0.12,247.64,0,0,0,0,0,0,0,0
67,17,5.75,2.08,0.301,-0.12,262.65,0,0,0,0,0,0,0,0
67,18,5.75,2.08,0.301,-0.12,277.65,0,0,0,0,0,0,0,0
67,19,5.75,2.08,0.301,-0.12,292.65,0,0,0,0,0,0,0,0
67,20,5.75,2.08,0.301,-0.12,307.63,0.14912,0.0502469,0.336957,0.756263,1.25254,0.253202,-0.675902,2.0145
67,21,5.75,2.08,0.301,-0.12,322.6,0.153251,0.0337304,0.220099,0.756263,1.25254,0.253202,-0.675902,2.0145
67,22,5.75,2.08,0.301,-0.12,337.57,0.263994,0.0545359,0.20658,0.756263,1.25254,0.253202,-0.675902,2.0145
67,23,5.75,2.08,0.301,-0.12,352.52,0.177879,0.044795,0.251829,0.756263,1.25254,0.253202,-0.675902,2.0145
68,0,5.75,2.1,0.304,-0.15,7.45,0.261819,0.0281733,0.107606,0.712357,1.15655,0.297332,-0.813624,2.193
68,1,5.75,2.1,0.304,-0.15,22.37,0.223381,0.0223199,0.0999188,0.712357,1.15655,0.297332,-0.813624,2.193
68,2,5.75,2.1,0.304,-0.15,37.3,0.228301,0.0224224,0.0982143,0.712357,1.15655,0.297332,-0.813624,2.193
68,3,5.75,2.1,0.304,-0.15,52.26,0.209675,0.0210765,0.10052,0.712357,1.15655,0.297332,-0.813624,2.193
68,4,5.75,2.1,0.304,-0.15,67.24,0.145418,0.019338,0.132982,0.712357,1.15655,0.297332,-0.813624,2.193
68,5,5.75,2.1,0.304,-0.15,82.24,0.168057,0.0392133,0.233333,0.712357,1.15655,0.297332,-0.813624,2.193
68,6,5.75,2.1,0.304,-0.15,97.25,0,0,0,0,0,0,0,0
68,7,5.75,2.1,0.304,-0.15,112.28,0,0,0,0,0,0,0,0
68,8,5.75,2.1,0.304,-0.15,127.31,0,0,0,0,0,0,0,0
68,9,5.75,2.1,0.304,-0.15,142.35,0,0,0,0,0,0,0,0
68,10,5.75,2.1,0.304,-0.15,157.41,0,0,0,0,0,0,0,0
68,11,5.75,2.1,0.304,-0.15,172.47,0,0,0,0,0,0,0,0
68,12,5.75,2.1,0.304,-0.15,187.53,0,0,0,0,0,0,0,0
68,13,5.75,2.1,0.304,-0.15,202.59,0,0,0,0,0,0,0,0
68,14,5.75,2.1,0.304,-0.15,217.65,0,0,0,0,0,0,0,0
68,15,5.75,2.1,0.304,-0.15,232.69,0,0,0,0,0,0,0,0
68,16,5.75,2.1,0.304,-0.15,247.72,0,0,0,0,0,0,0,0
68,17,5.75,2.1,0.304,-0.15,262.75,0,0,0,0,0,0,0,0
68,18,5.75,2.1,0.304,-0.15,277.76,0.165738,0.0362582,0.218769,0.712357,1.15655,0.297332,-0.813624,2.193
68,19,5.75,2.1,0.304,-0.15,292.76,0.165915,0.0286236,0.17252,0.712357,1.15655,0.297332,-0.813624,2.193
68,20,5.75,2.1,0.304,-0.15,307.74,0.212251,0.0240956,0.113524,0.712357,1.15655,0.297332,-0.813624,2.193
68,21,5.75,2.1,0.304,-0.15,322.7,0.21707,0.0207486,0.0955847,0.712357,1.15655,0.297332,-0.813624,2.193
68,22,5.75,2.1,0.304,-0.15,337.63,0.235426,0.0202242,0.0859049,0.712357,1.15655,0.297332,-0.813624,2.193
68,23,5.75,2.1,0.304,-0.15,352.55,0.274202,0.0264088,0.0963115,0.712357,1.15655,0.297332,-0.813624,2.193
69,0,5.75,2.1,0.304,-0.2,7.42,0.334747,0.0315923,0.0943767,0.648916,1.01978,0.384832,-1.03862,2.468
69,1,5.75,2.1,0.304,-0.2,22.29,0.206178,0.0196444,0.095279,0.648916,1.01978,0.384832,-1.03862,2.468
69,2,5.75,2.1,0.304,-0.2,37.2,0.187603,0.0171359,0.0913411,0.648916,1.01978,0.384832,-1.03862,2.468
69,3,5.75,2.1,0.304,-0.2,52.16,0.16667,0.0162657,0.0975919,0.648916,1.01978,0.384832,-1.03862,2.468
69,4,5.75,2.1,0.304,-0.2,67.15,0.113782,0.0139448,0.122558,0.648916,1.01978,0.384832,-1.03862,2.468
69,5,5.75,2.1,0.304,-0.2,82.16,0.0856523,0.0133692,0.156087,0.648916,1.01978,0.384832,-1.03862,2.468
69,6,5.75,2.1,0.304,-0.2,97.19,0.0679473,0.0131563,0.193625,0.648916,1.01978,0.384832,-1.03862,2.468
69,7,5.75,2.1,0.304,-0.2,112.23,0.0490068,0.0129781,0.264822,0.648916,1.01978,0.384832,-1.03862,2.468
69,8,5.75,2.1,0.304,-0.2,127.28,0.0328761,0.00941649,0.286424,0.648916,1.01978,0.384832,-1.03862,2.468
69,9,5.75,2.1,0.304,-0.2,142.33,0.0426439,0.015766,0.369714,0.648916,1.01978,0.384832,-1.03862,2.468
69,10,5.75,2.1,0.304,-0.2,157.4,0.0541534,0.0287724,0.531313,0.648916,1.01978,0.384832,-1.03862,2.468
69,11,5.75,2.1,0.304,-0.2,172.46,0,0,0,0,0,0,0,0
69,12,5.75,2.1,0.304,-0.2,187.54,0,0,0,0,0,0,0,0
69,13,5.75,2.1,0.304,-0.2,202.6,0.0486815,0.0224774,0.461722,0.648916,1.01978,0.384832,-1.03862,2.468
69,14,5.75,2.1,0.304,-0.2,217.67,0.0288063,0.011112,0.385749,0.648916,1.01978,0.384832,-1.03862,2.468
69,15,5.75,2.1,0.304,-0.2,232.72,0,0,0,0,0,0,0,0
69,16,5.75,2.1,0.304,-0.2,247.77,0.0478262,0.0132117,0.276243,0.648916,1.01978,0.384832,-1.03862,2.468
69,17,5.75,2.1,0.304,-0.2,262.81,0.069441,0.0117212,0.168794,0.648916,1.01978,0.384832,-1.03862,2.468
69,18,5.75,2.1,0.304,-0.2,277.84,0.0583418,0.008057,0.1381,0.648916,1.01978,0.384832,-1.03862,2.468
69,19,5.75,2.1,0.304,-0.2,292.85,0.0944337,0.0135495,0.143482,0.648916,1.01978,0.384832,-1.03862,2.468
69,20,5.75,2.1,0.304,-0.2,307.84,0.184552,0.0207068,0.1122,0.648916,1.01978,0.384832,-1.03862,2.468
69,21,5.75,2.1,0.304,-0.2,322.8,0.224452,0.0201985,0.0899904,0.648916,1.01978,0.384832,-1.03862,2.468
69,22,5.75,2.1,0.304,-0.2,337.71,0.223618,0.0175811,0.0786212,0.648916,1.01978,0.384832,-1.03862,2.468
69,23,5.75,2.1,0.304,-0.2,352.58,0.271619,0.0239565,0.0881988,0.648916,1.01978,0.384832,-1.03862,2.468
70,0,5.75,2.1,0.304,-0.26,7.38,0.281424,0.0212375,0.0754644,0.58528,0.885734,0.522832,-1.30862,2.798
70,1,5.75,2.1,0.304,-0.26,22.19,0.225437,0.0178544,0.0791993,0.58528,0.885734,0.522832,-1.30862,2.798
70,2,5.75,2.1,0.304,-0.26,37.09,0.20029,0.0164622,0.0821918,0.58528,0.885734,0.522832,-1.30862,2.798
70,3,5.75,2.1,0.304,-0.26,52.06,0.11635,0.00950866,0.0817246,0.58528,0.885734,0.522832,-1.30862,2.798
70,4,5.75,2.1,0.304,-0.26,67.07,0.0757407,0.00834049,0.110119,0.58528,0.885734,0.522832,-1.30862,2.798
70,5,5.75,2.1,0.304,-0.26,82.11,0.07643,0.010301,0.134777,0.58528,0.885734,0.522832,-1.30862,2.798
70,6,5.75,2.1,0.304,-0.26,97.15,0.0579599,0.0118747,0.204878,0.58528,0.885734,0.522832,-1.30862,2.798
70,7,5.75,2.1,0.304,-0.26,112.2,0.0265662,0.00617932,0.232601,0.58528,0.885734,0.522832,-1.30862,2.798
70,8,5.75,2.1,0.304,-0.26,127.26,0.0226491,0.00792084,0.349719,0.58528,0.885734,0.522832,-1.30862,2.798
70,9,5.75,2.1,0.304,-0.26,142.33,0,0,0,0,0,0,0,0
70,10,5.75,2.1,0.304,-0.26,157.39,0,0,0,0,0,0,0,0
70,11,5.75,2.1,0.304,-0.26,172.47,0,0,0,0,0,0,0,0
70,12,5.75,2.1,0.304,-0.26,187.53,0,0,0,0,0,0,0,0
70,13,5.75,2.1,0.304,-0.26,202.61,0,0,0,0,0,0,0,0
70,14,5.75,2.1,0.304,-0.26,217.67,0,0,0,0,0,0,0,0
70,15,5.75,2.1,0.304,-0.26,232.74,0,0,0,0,0,0,0,0
70,16,5.75,2.1,0.304,-0.26,247.8,0.0192575,0.00613067,0.318352,0.58528,0.885734,0.522832,-1.30862,2.798
70,17,5.75,2.1,0.304,-0.26,262.85,0.0518796,0.00881182,0.169851,0.58528,0.885734,0.522832,-1.30862,2.798
70,18,5.75,2.1,0.304,-0.26,277.89,0.0508046,0.00646255,0.127204,0.58528,0.885734,0.522832,-1.30862,2.798
70,19,5.75,2.1,0.304,-0.26,292.93,0.0935817,0.0143251,0.153076,0.58528,0.885734,0.522832,-1.30862,2.798
70,20,5.75,2.1,0.304,-0.26,307.94,0.123058,0.0142739,0.115993,0.58528,0.885734,0.522832,-1.30862,2.798
70,21,5.75,2.1,0.304,-0.26,322.91,0.172736,0.0133843,0.0774846,0.58528,0.885734,0.522832,-1.30862,2.798
70,22,5.75,2.1,0.304,-0.26,337.81,0.239551,0.0160278,0.0669078,0.58528,0.885734,0.522832,-1.30862,2.798
70,23,5.75,2.1,0.304,-0.26,352.62,0.310518,0.0199844,0.0643583,0.58528,0.885734,0.522832,-1.30862,2.798
71,0,5.75,2.1,0.304,-0.34,7.42,0.263984,0.0176207,0.0667491,0.516032,0.74472,0.762832,-1.66862,3.238
71,1,5.75,2.1,0.304,-0.34,22.04,0.227869,0.0164696,0.0722767,0.516032,0.74472,0.762832,-1.66862,3.238
71,2,5.75,2.1,0.304,-0.34,36.94,0.142394,0.0101428,0.071231,0.516032,0.74472,0.762832,-1.66862,3.238
71,3,5.75,2.1,0.304,-0.34,51.95,0.0782833,0.00635537,0.0811843,0.516032,0.74472,0.762832,-1.66862,3.238
71,4,5.75,2.1,0.304,-0.34,66.99,0.0533684,0.00589746,0.110505,0.516032,0.74472,0.762832,-1.66862,3.238
71,5,5.75,2.1,0.304,-0.34,82.05,0.0361239,0.00600765,0.166307,0.516032,0.74472,0.762832,-1.66862,3.238
71,6,5.75,2.1,0.304,-0.34,97.11,0.0326196,0.00672663,0.206215,0.516032,0.74472,0.762832,-1.66862,3.238
71,7,5.75,2.1,0.304,-0.34,112.18,0.00734725,0.00185113,0.251948,0.516032,0.74472,0.762832,-1.66862,3.238
71,8,5.75,2.1,0.304,-0.34,127.25,0,0,0,0,0,0,0,0
71,9,5.75,2.1,0.304,-0.34,142.31,0,0,0,0,0,0,0,0
71,10,5.75,2.1,0.304,-0.34,157.38,0,0,0,0,0,0,0,0
71,11,5.75,2.1,0.304,-0.34,172.47,0,0,0,0,0,0,0,0
71,12,5.75,2.1,0.304,-0.34,187.53,0,0,0,0,0,0,0,0
71,13,5.75,2.1,0.304,-0.34,202.62,0,0,0,0,0,0,0,0
71,14,5.75,2.1,0.304,-0.34,217.69,0,0,0,0,0,0,0,0
71,15,5.75,2.1,0.304,-0.34,232.75,0,0,0,0,0,0,0,0
71,16,5.75,2.1,0.304,-0.34,247.82,0,0,0,0,0,0,0,0
71,17,5.75,2.1,0.304,-0.34,262.89,0.0233282,0.00537642,0.230469,0.516032,0.74472,0.762832,-1.66862,3.238
71,18,5.75,2.1,0.304,-0.34,277.95,0.0423309,0.00611053,0.144351,0.516032,0.74472,0.762832,-1.66862,3.238
71,19,5.75,2.1,0.304,-0.34,293.01,0.0554935,0.0080135,0.144404,0.516032,0.74472,0.762832,-1.66862,3.238
71,20,5.75,2.1,0.304,-0.34,308.05,0.0878904,0.00923487,0.105072,0.516032,0.74472,0.762832,-1.66862,3.238
71,21,5.75,2.1,0.304,-0.34,323.06,0.147558,0.0117808,0.0798387,0.516032,0.74472,0.762832,-1.66862,3.238
71,22,5.75,2.1,0.304,-0.34,337.96,0.224362,0.0132923,0.0592451,0.516032,0.74472,0.762832,-1.66862,3.238
71,23,5.75,2.1,0.304,-0.34,352.58,0.264883,0.0145744,0.0550222,0.516032,0.74472,0.762832,-1.66862,3.238
72,0,5.75,2.1,0.305,-0.45,8.12,0.305668,0.0200561,0.065614,0.441298,0.599887,1.19855,-2.16454,3.8475
72,1,5.75,2.1,0.305,-0.45,22.33,0.205845,0.0137065,0.0665867,0.441298,0.599887,1.19855,-2.16454,3.8475
72,2,5.75,2.1,0.305,-0.45,36.75,0.118946,0.00839752,0.0705996,0.441298,0.599887,1.19855,-2.16454,3.8475
72,3,5.75,2.1,0.305,-0.45,51.83,0.0640303,0.00505939,0.0790155,0.441298,0.599887,1.19855,-2.16454,3.8475
72,4,5.75,2.1,0.305,-0.45,66.91,0.0362929,0.00378962,0.104418,0.441298,0.599887,1.19855,-2.16454,3.8475
72,5,5.75,2.1,0.305,-0.45,82,0.0136013,0.00246323,0.181102,0.441298,0.599887,1.19855,-2.16454,3.8475
72,6,5.75,2.1,0.305,-0.45,97.08,0.0110146,0.00276382,0.250923,0.441298,0.599887,1.19855,-2.16454,3.8475
72,7,5.75,2.1,0.305,-0.45,112.15,0,0,0,0,0,0,0,0
72,8,5.75,2.1,0.305,-0.45,127.23,0,0,0,0,0,0,0,0
72,9,5.75,2.1,0.305,-0.45,142.3,0,0,0,0,0,0,0,0
72,10,5.75,2.1,0.305,-0.45,157.39,0,0,0,0,0,0,0,0
72,11,5.75,2.1,0.305,-0.45,172.47,0,0,0,0,0,0,0,0
72,12,5.75,2.1,0.305,-0.45,187.53,0,0,0,0,0,0,0,0
72,13,5.75,2.1,0.305,-0.45,202.61,0,0,0,0,0,0,0,0
72,14,5.75,2.1,0.305,-0.45,217.7,0,0,0,0,0,0,0,0
72,15,5.75,2.1,0.305,-0.45,232.77,0,0,0,0,0,0,0,0
72,16,5.75,2.1,0.305,-0.45,247.85,0,0,0,0,0,0,0,0
72,17,5.75,2.1,0.305,-0.45,262.92,0.0139131,0.00295715,0.212544,0.441298,0.599887,1.19855,-2.16454,3.8475
72,18,5.75,2.1,0.305,-0.45,278,0.0214219,0.00289067,0.13494,0.441298,0.599887,1.19855,-2.16454,3.8475
72,19,5.75,2.1,0.305,-0.45,293.09,0.0379772,0.00460559,0.121272,0.441298,0.599887,1.19855,-2.16454,3.8475
72,20,5.75,2.1,0.305,-0.45,308.17,0.0618068,0.00618068,0.1,0.441298,0.599887,1.19855,-2.16454,3.8475
72,21,5.75,2.1,0.305,-0.45,323.25,0.108565,0.00770034,0.0709282,0.441298,0.599887,1.19855,-2.16454,3.8475
72,22,5.75,2.1,0.305,-0.45,337.67,0.203204,0.0110548,0.0544027,0.441298,0.599887,1.19855,-2.16454,3.8475
72,23,5.75,2.1,0.305,-0.45,351.88,0.326666,0.0178445,0.0546262,0.441298,0.599887,1.19855,-2.16454,3.8475
73,0,5.75,2.56,0.301,-0.12,7.5,0,0,0,0,0,0,0,0
73,1,5.75,2.56,0.301,-0.12,22.44,0,0,0,0,0,0,0,0
73,2,5.75,2.56,0.301,-0.12,37.4,0.305901,0.102987,0.336668,0.756263,1.25254,0.253202,-0.675902,2.0145
73,3,5.75,2.56,0.301,-0.12,52.37,0.324829,0.13488,0.415233,0.756263,1.25254,0.253202,-0.675902,2.0145
73,4,5.75,2.56,0.301,-0.12,67.36,0,0,0,0,0,0,0,0
73,5,5.75,2.56,0.301,-0.12,82.36,0,0,0,0,0,0,0,0
73,6,5.75,2.56,0.301,-0.12,97.37,0,0,0,0,0,0,0,0
73,7,5.75,2.56,0.301,-0.12,112.38,0,0,0,0,0,0,0,0
73,8,5.75,2.56,0.301,-0.12,127.4,0,0,0,0,0,0,0,0
73,9,5.75,2.56,0.301,-0.12,142.42,0,0,0,0,0,0,0,0
73,10,5.75,2.56,0.301,-0.12,157.45,0,0,0,0,0,0,0,0
73,11,5.75,2.56,0.301,-0.12,172.48,0,0,0,0,0,0,0,0
73,12,5.75,2.56,0.301,-0.12,187.52,0,0,0,0,0,0,0,0
73,13,5.75,2.56,0.301,-0.12,202.55,0,0,0,0,0,0,0,0
73,14,5.75,2.56,0.301,-0.12,217.58,0,0,0,0,0,0,0,0
73,15,5.75,2.56,0.301,-0.12,232.6,0,0,0,0,0,0,0,0
73,16,5.75,2.56,0.301,-0.12,247.62,0,0,0,0,0,0,0,0
73,17,5.75,2.56,0.301,-0.12,262.63,0,0,0,0,0,0,0,0
73,18,5.75,2.56,0.301,-0.12,277.64,0,0,0,0,0,0,0,0
73,19,5.75,2.56,0.301,-0.12,292.64,0,0,0,0,0,0,0,0
73,20,5.75,2.56,0.301,-0.12,307.63,0,0,0,0,0,0,0,0
73,21,5.75,2.56,0.301,-0.12,322.6,0,0,0,0,0,0,0,0
73,22,5.75,2.56,0.301,-0.12,337.56,0,0,0,0,0,0,0,0
73,23,5.75,2.56,0.301,-0.12,352.5,0,0,0,0,0,0,0,0
74,0,5.75,2.58,0.304,-0.15,7.48,0.348329,0.0287798,0.0826226,0.712357,1.15655,0.297332,-0.813624,2.193
74,1,5.75,2.58,0.304,-0.15,22.46,0.391884,0.0327378,0.0835396,0.712357,1.15655,0.297332,-0.813624,2.193
74,2,5.75,2.58,0.304,-0.15,37.39,0.291504,0.0219096,0.0751604,0.712357,1.15655,0.297332,-0.813624,2.193
74,3,5.75,2.58,0.304,-0.15,52.25,0.296848,0.0283613,0.0955414,0.712357,1.15655,0.297332,-0.813624,2.193
74,4,5.75,2.58,0.304,-0.15,67.24,0.185144,0.0290628,0.156974,0.712357,1.15655,0.297332,-0.813624,2.193
74,5,5.75,2.58,0.304,-0.15,82.25,0.18417,0.0483669,0.262621,0.712357,1.15655,0.297332,-0.813624,2.193
74,6,5.75,2.58,0.304,-0.15,97.27,0,0,0,0,0,0,0,0
74,7,5.75,2.58,0.304,-0.15,112.3,0,0,0,0,0,0,0,0
74,8,5.75,2.58,0.304,-0.15,127.34,0,0,0,0,0,0,0,0
74,9,5.75,2.58,0.304,-0.15,142.38,0,0,0,0,0,0,0,0
74,10,5.75,2.58,0.304,-0.15,157.42,0,0,0,0,0,0,0,0
74,11,5.75,2.58,0.304,-0.15,172.47,0,0,0,0,0,0,0,0
74,12,5.75,2.58,0.304,-0.15,187.53,0,0,0,0,0,0,0,0
74,13,5.75,2.58,0.304,-0.15,202.58,0,0,0,0,0,0,0,0
74,14,5.75,2.58,0.304,-0.15,217.62,0,0,0,0,0,0,0,0
74,15,5.75,2.58,0.304,-0.15,232.66,0,0,0,0,0,0,0,0
74,16,5.75,2.58,0.304,-0.15,247.7,0,0,0,0,0,0,0,0
74,17,5.75,2.58,0.304,-0.15,262.73,0,0,0,0,0,0,0,0
74,18,5.75,2.58,0.304,-0.15,277.75,0.187166,0.0440837,0.235532,0.712357,1.15655,0.297332,-0.813624,2.193
74,19,5.75,2.58,0.304,-0.15,292.76,0.262346,0.0480127,0.183013,0.712357,1.15655,0.297332,-0.813624,2.193
74,20,5.75,2.58,0.304,-0.15,307.75,0.263227,0.0298907,0.113555,0.712357,1.15655,0.297332,-0.813624,2.193
74,21,5.75,2.58,0.304,-0.15,322.61,0.287453,0.0214034,0.0744589,0.712357,1.15655,0.297332,-0.813624,2.193
74,22,5.75,2.58,0.304,-0.15,337.54,0.371684,0.0264466,0.0711534,0.712357,1.15655,0.297332,-0.813624,2.193
74,23,5.75,2.58,0.304,-0.15,352.52,0.424093,0.0334551,0.0788863,0.712357,1.15655,0.297332,-0.813624,2.193
75,0,5.75,2.58,0.304,-0.2,7.52,0.434807,0.0315578,0.0725789,0.648916,1.01978,0.384832,-1.03862,2.468
75,1,5.75,2.58,0.304,-0.2,22.49,0.38909,0.0264317,0.0679321,0.648916,1.01978,0.384832,-1.03862,2.468
75,2,5.75,2.58,0.304,-0.2,37.48,0.302919,0.0205784,0.0679338,0.648916,1.01978,0.384832,-1.03862,2.468
75,3,5.75,2.58,0.304,-0.2,52.19,0.20686,0.0150742,0.0728713,0.648916,1.01978,0.384832,-1.03862,2.468
75,4,5.75,2.58,0.304,-0.2,67.14,0.172041,0.0178533,0.103774,0.648916,1.01978,0.384832,-1.03862,2.468
75,5,5.75,2.58,0.304,-0.2,82.17,0.102515,0.0125499,0.12242,0.648916,1.01978,0.384832,-1.03862,2.468
75,6,5.75,2.58,0.304,-0.2,97.21,0.108403,0.0145723,0.134426,0.648916,1.01978,0.384832,-1.03862,2.468
75,7,5.75,2.58,0.304,-0.2,112.25,0.0746203,0.0123686,0.165753,0.648916,1.01978,0.384832,-1.03862,2.468
75,8,5.75,2.58,0.304,-0.2,127.3,0.0774137,0.0115565,0.149282,0.648916,1.01978,0.384832,-1.03862,2.468
75,9,5.75,2.58,0.304,-0.2,142.36,0.0469244,0.00868971,0.185185,0.648916,1.01978,0.384832,-1.03862,2.468
75,10,5.75,2.58,0.304,-0.2,157.41,0.0599285,0.00934664,0.155963,0.648916,1.01978,0.384832,-1.03862,2.468
75,11,5.75,2.58,0.304,-0.2,172.47,0.039421,0.00823288,0.208845,0.648916,1.01978,0.384832,-1.03862,2.468
75,12,5.75,2.58,0.304,-0.2,187.53,0.046048,0.00869094,0.188737,0.648916,1.01978,0.384832,-1.03862,2.468
75,13,5.75,2.58,0.304,-0.2,202.59,0.0304818,0.00505023,0.16568,0.648916,1.01978,0.384832,-1.03862,2.468
75,14,5.75,2.58,0.304,-0.2,217.64,0.0590039,0.0105143,0.178197,0.648916,1.01978,0.384832,-1.03862,2.468
75,15,5.75,2.58,0.304,-0.2,232.7,0.0571138,0.011108,0.194489,0.648916,1.01978,0.384832,-1.03862,2.468
75,16,5.75,2.58,0.304,-0.2,247.75,0.080684,0.0145603,0.180461,0.648916,1.01978,0.384832,-1.03862,2.468
75,17,5.75,2.58,0.304,-0.2,262.79,0.0962629,0.0117732,0.122302,0.648916,1.01978,0.384832,-1.03862,2.468
75,18,5.75,2.58,0.304,-0.2,277.83,0.166779,0.0198354,0.118932,0.648916,1.01978,0.384832,-1.03862,2.468
75,19,5.75,2.58,0.304,-0.2,292.86,0.169175,0.0169175,0.1,0.648916,1.01978,0.384832,-1.03862,2.468
75,20,5.75,2.58,0.304,-0.2,307.81,0.223358,0.0186956,0.0837022,0.648916,1.01978,0.384832,-1.03862,2.468
75,21,5.75,2.58,0.304,-0.2,322.52,0.324994,0.0216522,0.0666235,0.648916,1.01978,0.384832,-1.03862,2.468
75,22,5.75,2.58,0.304,-0.2,337.51,0.38523,0.0224846,0.0583666,0.648916,1.01978,0.384832,-1.03862,2.468
75,23,5.75,2.58,0.304,-0.2,352.48,0.392305,0.0291306,0.0742549,0.648916,1.01978,0.384832,-1.03862,2.468
76,0,5.75,2.58,0.305,-0.26,7.68,0.404134,0.0288667,0.0714286,0.58528,0.885734,0.52405,-1.30954,2.8025
76,1,5.75,2.58,0.305,-0.26,22.75,0.330426,0.0234209,0.0708807,0.58528,0.885734,0.52405,-1.30954,2.8025
76,2,5.75,2.58,0.305,-0.26,37.64,0.261898,0.0168348,0.0642799,0.58528,0.885734,0.52405,-1.30954,2.8025
76,3,5.75,2.58,0.305,-0.26,52.19,0.184038,0.0129526,0.0703797,0.58528,0.885734,0.52405,-1.30954,2.8025
76,4,5.75,2.58,0.305,-0.26,67.07,0.147248,0.014401,0.0978014,0.58528,0.885734,0.52405,-1.30954,2.8025
76,5,5.75,2.58,0.305,-0.26,82.12,0.0898735,0.010185,0.113326,0.58528,0.885734,0.52405,-1.30954,2.8025
76,6,5.75,2.58,0.305,-0.26,97.17,0.0691708,0.00875272,0.126538,0.58528,0.885734,0.52405,-1.30954,2.8025
76,7,5.75,2.58,0.305,-0.26,112.23,0.0382102,0.00524312,0.137218,0.58528,0.885734,0.52405,-1.30954,2.8025
76,8,5.75,2.58,0.305,-0.26,127.29,0.0485865,0.00861463,0.177305,0.58528,0.885734,0.52405,-1.30954,2.8025
76,9,5.75,2.58,0.305,-0.26,142.35,0.0356918,0.00691092,0.193627,0.58528,0.885734,0.52405,-1.30954,2.8025
76,10,5.75,2.58,0.305,-0.26,157.4,0.0232025,0.00377587,0.162736,0.58528,0.885734,0.52405,-1.30954,2.8025
76,11,5.75,2.58,0.305,-0.26,172.47,0.0289111,0.00505589,0.174877,0.58528,0.885734,0.52405,-1.30954,2.8025
76,12,5.75,2.58,0.305,-0.26,187.53,0.0370272,0.00813385,0.219672,0.58528,0.885734,0.52405,-1.30954,2.8025
76,13,5.75,2.58,0.305,-0.26,202.6,0.0296497,0.00462165,0.155875,0.58528,0.885734,0.52405,-1.30954,2.8025
76,14,5.75,2.58,0.305,-0.26,217.65,0.0374916,0.00621767,0.165842,0.58528,0.885734,0.52405,-1.30954,2.8025
