#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
100,4,5.75,1.64,0.214,-0.34,97.06,0.185577,0.00927887,0.05,20.6608,-0.090519,9.76449,0.286741
100,5,5.75,1.64,0.214,-0.34,112.15,0.172166,0.0086083,0.05,20.6608,-0.090519,9.76449,0.286741
100,6,5.75,1.64,0.214,-0.34,127.23,0.168542,0.00842711,0.05,20.6608,-0.090519,9.76449,0.286741
100,7,5.75,1.64,0.214,-0.34,142.31,0.156724,0.00783622,0.05,20.6608,-0.090519,9.76449,0.286741
100,8,5.75,1.64,0.214,-0.34,157.38,0.166144,0.00830722,0.05,20.6608,-0.090519,9.76449,0.286741
100,9,5.75,1.64,0.214,-0.34,172.46,0.167263,0.00836317,0.05,20.6608,-0.090519,9.76449,0.286741
100,10,5.75,1.64,0.214,-0.34,202.62,0.170308,0.00851539,0.05,20.6608,-0.090519,9.76449,0.286741
100,11,5.75,1.64,0.214,-0.34,217.69,0.170999,0.00854995,0.05,20.6608,-0.090519,9.76449,0.286741
100,12,5.75,1.64,0.214,-0.34,232.77,0.168434,0.00842172,0.05,20.6608,-0.090519,9.76449,0.286741
100,13,5.75,1.64,0.214,-0.34,247.85,0.164093,0.00820465,0.05,20.6608,-0.090519,9.76449,0.286741
100,14,5.75,1.64,0.214,-0.34,262.94,0.189567,0.00947833,0.05,20.6608,-0.090519,9.76449,0.286741
100,15,5.75,1.64,0.214,-0.34,278.03,0.253202,0.0126601,0.05,20.6608,-0.090519,9.76449,0.286741
100,16,5.75,1.64,0.214,-0.34,293.13,0.345,0.01725,0.05,20.6608,-0.090519,9.76449,0.286741
100,17,5.75,1.64,0.214,-0.34,308.26,0.53178,0.026589,0.05,20.6608,-0.090519,9.76449,0.286741
100,18,5.75,1.64,0.214,-0.34,322.03,1.02535,0.0512673,0.05,20.6608,-0.090519,9.76449,0.286741
101,0,5.75,1.64,0.214,-0.45,38.02,0.538886,0.0269443,0.05,18.3169,3.62173,5.36449,0.202823
101,1,5.75,1.64,0.214,-0.45,51.66,0.305045,0.0152523,0.05,18.3169,3.62173,5.36449,0.202823
101,2,5.75,1.64,0.214,-0.45,66.82,0.1903,0.00951501,0.05,18.3169,3.62173,5.36449,0.202823
101,3,5.75,1.64,0.214,-0.45,81.94,0.134804,0.00674018,0.05,18.3169,3.62173,5.36449,0.202823
101,4,5.75,1.64,0.214,-0.45,97.04,0.126226,0.0063113,0.05,18.3169,3.62173,5.36449,0.202823
101,5,5.75,1.64,0.214,-0.45,112.13,0.118197,0.00590987,0.05,18.3169,3.62173,5.36449,0.202823
101,6,5.75,1.64,0.214,-0.45,127.22,0.120843,0.00604214,0.05,18.3169,3.62173,5.36449,0.202823
101,7,5.75,1.64,0.214,-0.45,217.7,0.133459,0.00667295,0.05,18.3169,3.62173,5.36449,0.202823
101,8,5.75,1.64,0.214,-0.45,232.78,0.135953,0.00679765,0.05,18.3169,3.62173,5.36449,0.202823
101,9,5.75,1.64,0.214,-0.45,247.87,0.114277,0.00571386,0.05,18.3169,3.62173,5.36449,0.202823
101,10,5.75,1.64,0.214,-0.45,262.96,0.128619,0.00643094,0.05,18.3169,3.62173,5.36449,0.202823
101,11,5.75,1.64,0.214,-0.45,278.06,0.139375,0.00696875,0.05,18.3169,3.62173,5.36449,0.202823
101,12,5.75,1.64,0.214,-0.45,293.18,0.177174,0.00885868,0.05,18.3169,3.62173,5.36449,0.202823
101,13,5.75,1.64,0.214,-0.45,308.34,0.281465,0.0140732,0.05,18.3169,3.62173,5.36449,0.202823
101,14,5.75,1.64,0.214,-0.45,321.98,0.538954,0.0269477,0.05,18.3169,3.62173,5.36449,0.202823
102,0,5.75,1.88,0.215,-0.11,23.16,4.11958,0.205979,0.05,23.2617,-74.0446,18.8558,0.355799
102,1,5.75,1.88,0.215,-0.11,37.96,2.8743,0.143715,0.05,23.2617,-74.0446,18.8558,0.355799
102,2,5.75,1.88,0.215,-0.11,52.73,2.24053,0.112026,0.05,23.2617,-74.0446,18.8558,0.355799
102,3,5.75,1.88,0.215,-0.11,67.28,1.60381,0.0801904,0.05,23.2617,-74.0446,18.8558,0.355799
102,4,5.75,1.88,0.215,-0.11,82.17,1.17849,0.0589247,0.05,23.2617,-74.0446,18.8558,0.355799
102,5,5.75,1.88,0.215,-0.11,97.2,0.854218,0.0427109,0.05,23.2617,-74.0446,18.8558,0.355799
102,6,5.75,1.88,0.215,-0.11,112.25,0.602079,0.030104,0.05,23.2617,-74.0446,18.8558,0.355799
102,7,5.75,1.88,0.215,-0.11,127.3,0.45776,0.022888,0.05,23.2617,-74.0446,18.8558,0.355799
102,8,5.75,1.88,0.215,-0.11,142.35,0.397105,0.0198552,0.05,23.2617,-74.0446,18.8558,0.355799
102,9,5.75,1.88,0.215,-0.11,157.41,0.313071,0.0156536,0.05,23.2617,-74.0446,18.8558,0.355799
102,10,5.75,1.88,0.215,-0.11,172.47,0.298469,0.0149234,0.05,23.2617,-74.0446,18.8558,0.355799
102,11,5.75,1.88,0.215,-0.11,202.59,0.337135,0.0168568,0.05,23.2617,-74.0446,18.8558,0.355799
102,12,5.75,1.88,0.215,-0.11,217.65,0.339494,0.0169747,0.05,23.2617,-74.0446,18.8558,0.355799
102,13,5.75,1.88,0.215,-0.11,232.7,0.476807,0.0238404,0.05,23.2617,-74.0446,18.8558,0.355799
102,14,5.75,1.88,0.215,-0.11,247.75,0.624091,0.0312045,0.05,23.2617,-74.0446,18.8558,0.355799
102,15,5.75,1.88,0.215,-0.11,262.8,0.813426,0.0406713,0.05,23.2617,-74.0446,18.8558,0.355799
102,16,5.75,1.88,0.215,-0.11,277.83,1.15152,0.057576,0.05,23.2617,-74.0446,18.8558,0.355799
102,17,5.75,1.88,0.215,-0.11,292.72,1.89703,0.0948516,0.05,23.2617,-74.0446,18.8558,0.355799
102,18,5.75,1.88,0.215,-0.11,307.27,2.34456,0.117228,0.05,23.2617,-74.0446,18.8558,0.355799
102,19,5.75,1.88,0.215,-0.11,322.04,3.23284,0.161642,0.05,23.2617,-74.0446,18.8558,0.355799
102,20,5.75,1.88,0.215,-0.11,336.84,4.45739,0.222869,0.05,23.2617,-74.0446,18.8558,0.355799
103,0,5.75,1.88,0.215,-0.15,38.98,2.95619,0.14781,0.05,22.8455,-35.8444,17.2558,0.30427
103,1,5.75,1.88,0.215,-0.15,52.95,1.72663,0.0863317,0.05,22.8455,-35.8444,17.2558,0.30427
103,2,5.75,1.88,0.215,-0.15,67.13,1.28773,0.0643864,0.05,22.8455,-35.8444,17.2558,0.30427
103,3,5.75,1.88,0.215,-0.15,82.11,0.782953,0.0391476,0.05,22.8455,-35.8444,17.2558,0.30427
103,4,5.75,1.88,0.215,-0.15,97.16,0.496439,0.0248219,0.05,22.8455,-35.8444,17.2558,0.30427
103,5,5.75,1.88,0.215,-0.15,112.22,0.394041,0.019702,0.05,22.8455,-35.8444,17.2558,0.30427
103,6,5.75,1.88,0.215,-0.15,127.28,0.272069,0.0136034,0.05,22.8455,-35.8444,17.2558,0.30427
103,7,5.75,1.88,0.215,-0.15,142.34,0.212625,0.0106313,0.05,22.8455,-35.8444,17.2558,0.30427
103,8,5.75,1.88,0.215,-0.15,157.4,0.166947,0.00834733,0.05,22.8455,-35.8444,17.2558,0.30427
103,9,5.75,1.88,0.215,-0.15,172.47,0.168378,0.00841889,0.05,22.8455,-35.8444,17.2558,0.30427
103,10,5.75,1.88,0.215,-0.15,187.53,0.169755,0.00848773,0.05,22.8455,-35.8444,17.2558,0.30427
103,11,5.75,1.88,0.215,-0.15,202.6,0.173877,0.00869383,0.05,22.8455,-35.8444,17.2558,0.30427
103,12,5.75,1.88,0.215,-0.15,217.66,0.200981,0.0100491,0.05,22.8455,-35.8444,17.2558,0.30427
103,13,5.75,1.88,0.215,-0.15,232.72,0.261939,0.0130969,0.05,22.8455,-35.8444,17.2558,0.30427
103,14,5.75,1.88,0.215,-0.15,247.78,0.407288,0.0203644,0.05,22.8455,-35.8444,17.2558,0.30427
103,15,5.75,1.88,0.215,-0.15,262.84,0.543898,0.0271949,0.05,22.8455,-35.8444,17.2558,0.30427
103,16,5.75,1.88,0.215,-0.15,277.89,0.805147,0.0402573,0.05,22.8455,-35.8444,17.2558,0.30427
103,17,5.75,1.88,0.215,-0.15,292.87,1.05506,0.0527529,0.05,22.8455,-35.8444,17.2558,0.30427
103,18,5.75,1.88,0.215,-0.15,307.05,1.81679,0.0908393,0.05,22.8455,-35.8444,17.2558,0.30427
103,19,5.75,1.88,0.215,-0.15,321.02,2.786,0.1393,0.05,22.8455,-35.8444,17.2558,0.30427
104,0,5.75,1.88,0.215,-0.2,53.14,1.1344,0.0567201,0.05,22.2963,-16.4,15.2558,0.262797
104,1,5.75,1.88,0.215,-0.2,66.99,0.760212,0.0380106,0.05,22.2963,-16.4,15.2558,0.262797
104,2,5.75,1.88,0.215,-0.2,82.06,0.493661,0.0246831,0.05,22.2963,-16.4,15.2558,0.262797
104,3,5.75,1.88,0.215,-0.2,97.14,0.310235,0.0155117,0.05,22.2963,-16.4,15.2558,0.262797
104,4,5.75,1.88,0.215,-0.2,112.2,0.229967,0.0114983,0.05,22.2963,-16.4,15.2558,0.262797
104,5,5.75,1.88,0.215,-0.2,127.27,0.177554,0.0088777,0.05,22.2963,-16.4,15.2558,0.262797
104,6,5.75,1.88,0.215,-0.2,142.33,0.158144,0.00790721,0.05,22.2963,-16.4,15.2558,0.262797
104,7,5.75,1.88,0.215,-0.2,157.4,0.1259,0.00629498,0.05,22.2963,-16.4,15.2558,0.262797
104,8,5.75,1.88,0.215,-0.2,172.47,0.120818,0.0060409,0.05,22.2963,-16.4,15.2558,0.262797
104,9,5.75,1.88,0.215,-0.2,187.53,0.11233,0.0056165,0.05,22.2963,-16.4,15.2558,0.262797
104,10,5.75,1.88,0.215,-0.2,202.6,0.132108,0.0066054,0.05,22.2963,-16.4,15.2558,0.262797
104,11,5.75,1.88,0.215,-0.2,217.67,0.134807,0.00674033,0.05,22.2963,-16.4,15.2558,0.262797
104,12,5.75,1.88,0.215,-0.2,232.73,0.177285,0.00886425,0.05,22.2963,-16.4,15.2558,0.262797
104,13,5.75,1.88,0.215,-0.2,247.8,0.227612,0.0113806,0.05,22.2963,-16.4,15.2558,0.262797
104,14,5.75,1.88,0.215,-0.2,262.86,0.318499,0.015925,0.05,22.2963,-16.4,15.2558,0.262797
104,15,5.75,1.88,0.215,-0.2,277.94,0.4554,0.02277,0.05,22.2963,-16.4,15.2558,0.262797
104,16,5.75,1.88,0.215,-0.2,293.01,0.762183,0.0381091,0.05,22.2963,-16.4,15.2558,0.262797
104,17,5.75,1.88,0.215,-0.2,306.86,1.25348,0.0626739,0.05,22.2963,-16.4,15.2558,0.262797
105,0,5.75,1.88,0.215,-0.26,53.05,0.818342,0.0409171,0.05,21.5627,-6.1929,12.8558,0.224528
105,1,5.75,1.88,0.215,-0.26,66.93,0.438456,0.0219228,0.05,21.5627,-6.1929,12.8558,0.224528
105,2,5.75,1.88,0.215,-0.26,82.03,0.308547,0.0154273,0.05,21.5627,-6.1929,12.8558,0.224528
105,3,5.75,1.88,0.215,-0.26,97.12,0.214916,0.0107458,0.05,21.5627,-6.1929,12.8558,0.224528
105,4,5.75,1.88,0.215,-0.26,112.19,0.151634,0.00758172,0.05,21.5627,-6.1929,12.8558,0.224528
105,5,5.75,1.88,0.215,-0.26,127.26,0.119108,0.00595538,0.05,21.5627,-6.1929,12.8558,0.224528
105,6,5.75,1.88,0.215,-0.26,142.33,0.114084,0.00570419,0.05,21.5627,-6.1929,12.8558,0.224528
105,7,5.75,1.88,0.215,-0.26,157.4,0.0982275,0.00491138,0.05,21.5627,-6.1929,12.8558,0.224528
105,8,5.75,1.88,0.215,-0.26,172.47,0.103991,0.00519955,0.05,21.5627,-6.1929,12.8558,0.224528
105,9,5.75,1.88,0.215,-0.26,187.53,0.100344,0.00501722,0.05,21.5627,-6.1929,12.8558,0.224528
105,10,5.75,1.88,0.215,-0.26,202.6,0.103619,0.00518097,0.05,21.5627,-6.1929,12.8558,0.224528
105,11,5.75,1.88,0.215,-0.26,217.67,0.106439,0.00532193,0.05,21.5627,-6.1929,12.8558,0.224528
105,12,5.75,1.88,0.215,-0.26,232.74,0.12437,0.0062185,0.05,21.5627,-6.1929,12.8558,0.224528
105,13,5.75,1.88,0.215,-0.26,247.81,0.157642,0.00788212,0.05,21.5627,-6.1929,12.8558,0.224528
105,14,5.75,1.88,0.215,-0.26,262.88,0.199123,0.00995613,0.05,21.5627,-6.1929,12.8558,0.224528
105,15,5.75,1.88,0.215,-0.26,277.97,0.286939,0.014347,0.05,21.5627,-6.1929,12.8558,0.224528
105,16,5.75,1.88,0.215,-0.26,293.07,0.437862,0.0218931,0.05,21.5627,-6.1929,12.8558,0.224528
105,17,5.75,1.88,0.215,-0.26,306.95,0.806593,0.0403297,0.05,21.5627,-6.1929,12.8558,0.224528
106,0,5.75,1.88,0.215,-0.34,52.72,0.487744,0.0243872,0.05,20.367,-0.050519,9.65581,0.181097
106,1,5.75,1.88,0.215,-0.34,66.9,0.284182,0.0142091,0.05,20.367,-0.050519,9.65581,0.181097
106,2,5.75,1.88,0.215,-0.34,82.01,0.166572,0.00832862,0.05,20.367,-0.050519,9.65581,0.181097
106,3,5.75,1.88,0.215,-0.34,97.1,0.124977,0.00624884,0.05,20.367,-0.050519,9.65581,0.181097
106,4,5.75,1.88,0.215,-0.34,112.18,0.110982,0.00554912,0.05,20.367,-0.050519,9.65581,0.181097
106,5,5.75,1.88,0.215,-0.34,127.25,0.0993589,0.00496795,0.05,20.367,-0.050519,9.65581,0.181097
106,6,5.75,1.88,0.215,-0.34,142.32,0.0866333,0.00433167,0.05,20.367,-0.050519,9.65581,0.181097
106,7,5.75,1.88,0.215,-0.34,157.4,0.0785306,0.00392653,0.05,20.367,-0.050519,9.65581,0.181097
106,8,5.75,1.88,0.215,-0.34,172.46,0.0906628,0.00453314,0.05,20.367,-0.050519,9.65581,0.181097
106,9,5.75,1.88,0.215,-0.34,187.54,0.0919063,0.00459531,0.05,20.367,-0.050519,9.65581,0.181097
106,10,5.75,1.88,0.215,-0.34,202.6,0.0811106,0.00405553,0.05,20.367,-0.050519,9.65581,0.181097
106,11,5.75,1.88,0.215,-0.34,217.68,0.0924411,0.00462205,0.05,20.367,-0.050519,9.65581,0.181097
106,12,5.75,1.88,0.215,-0.34,232.75,0.101535,0.00507674,0.05,20.367,-0.050519,9.65581,0.181097
106,13,5.75,1.88,0.215,-0.34,247.82,0.101045,0.00505225,0.05,20.367,-0.050519,9.65581,0.181097
106,14,5.75,1.88,0.215,-0.34,262.9,0.113449,0.00567244,0.05,20.367,-0.050519,9.65581,0.181097
106,15,5.75,1.88,0.215,-0.34,277.99,0.17712,0.00885599,0.05,20.367,-0.050519,9.65581,0.181097
106,16,5.75,1.88,0.215,-0.34,293.1,0.281882,0.0140941,0.05,20.367,-0.050519,9.65581,0.181097
106,17,5.75,1.88,0.215,-0.34,307.28,0.460534,0.0230267,0.05,20.367,-0.050519,9.65581,0.181097
107,0,5.75,1.88,0.215,-0.45,51.98,0.251359,0.012568,0.05,18.023,3.66173,5.25581,0.127514
107,1,5.75,1.88,0.215,-0.45,66.87,0.135369,0.00676846,0.05,18.023,3.66173,5.25581,0.127514
107,2,5.75,1.88,0.215,-0.45,81.99,0.0922909,0.00461455,0.05,18.023,3.66173,5.25581,0.127514
107,3,5.75,1.88,0.215,-0.45,97.08,0.0829044,0.00414522,0.05,18.023,3.66173,5.25581,0.127514
107,4,5.75,1.88,0.215,-0.45,112.17,0.0751678,0.00375839,0.05,18.023,3.66173,5.25581,0.127514
107,5,5.75,1.88,0.215,-0.45,127.24,0.0673286,0.00336643,0.05,18.023,3.66173,5.25581,0.127514
107,6,5.75,1.88,0.215,-0.45,142.32,0.0662374,0.00331187,0.05,18.023,3.66173,5.25581,0.127514
107,7,5.75,1.88,0.215,-0.45,157.4,0.0649997,0.00324998,0.05,18.023,3.66173,5.25581,0.127514
107,8,5.75,1.88,0.215,-0.45,172.46,0.0730373,0.00365186,0.05,18.023,3.66173,5.25581,0.127514
107,9,5.75,1.88,0.215,-0.45,187.54,0.0619001,0.00309501,0.05,18.023,3.66173,5.25581,0.127514
107,10,5.75,1.88,0.215,-0.45,202.6,0.0645813,0.00322907,0.05,18.023,3.66173,5.25581,0.127514
107,11,5.75,1.88,0.215,-0.45,217.68,0.0659572,0.00329786,0.05,18.023,3.66173,5.25581,0.127514
107,12,5.75,1.88,0.215,-0.45,232.76,0.0653035,0.00326517,0.05,18.023,3.66173,5.25581,0.127514
107,13,5.75,1.88,0.215,-0.45,247.83,0.0717562,0.00358781,0.05,18.023,3.66173,5.25581,0.127514
107,14,5.75,1.88,0.215,-0.45,262.92,0.0751543,0.00375771,0.05,18.023,3.66173,5.25581,0.127514
107,15,5.75,1.88,0.215,-0.45,278.01,0.103171,0.00515855,0.05,18.023,3.66173,5.25581,0.127514
107,16,5.75,1.88,0.215,-0.45,293.13,0.149908,0.00749539,0.05,18.023,3.66173,5.25581,0.127514
107,17,5.75,1.88,0.215,-0.45,308.02,0.23907,0.0119535,0.05,18.023,3.66173,5.25581,0.127514
107,18,5.75,1.88,0.215,-0.45,317.78,0.436007,0.0218004,0.05,18.023,3.66173,5.25581,0.127514
108,0,5.75,1.79,0.244,-0.11,7.44,1.67574,0.0837872,0.05,16.2484,-72.8846,16.0918,0.276513
108,1,5.75,1.79,0.244,-0.11,22.34,1.75827,0.0879136,0.05,16.2484,-72.8846,16.0918,0.276513
108,2,5.75,1.79,0.244,-0.11,37.27,1.4159,0.070795,0.05,16.2484,-72.8846,16.0918,0.276513
108,3,5.75,1.79,0.244,-0.11,52.23,1.11229,0.0556143,0.05,16.2484,-72.8846,16.0918,0.276513
108,4,5.75,1.79,0.244,-0.11,67.21,0.902364,0.0451182,0.05,16.2484,-72.8846,16.0918,0.276513
108,5,5.75,1.79,0.244,-0.11,82.21,0.715943,0.0357972,0.05,16.2484,-72.8846,16.0918,0.276513
108,6,5.75,1.79,0.244,-0.11,97.22,0.563566,0.0281783,0.05,16.2484,-72.8846,16.0918,0.276513
108,7,5.75,1.79,0.244,-0.11,112.25,0.406734,0.0203367,0.05,16.2484,-72.8846,16.0918,0.276513
108,8,5.75,1.79,0.244,-0.11,127.28,0.33027,0.0165135,0.05,16.2484,-72.8846,16.0918,0.276513
108,9,5.75,1.79,0.244,-0.11,142.33,0.275805,0.0137903,0.05,16.2484,-72.8846,16.0918,0.276513
108,10,5.75,1.79,0.244,-0.11,157.39,0.26943,0.0134715,0.05,16.2484,-72.8846,16.0918,0.276513
108,11,5.75,1.79,0.244,-0.11,247.75,0.405352,0.0202676,0.05,16.2484,-72.8846,16.0918,0.276513
108,12,5.75,1.79,0.244,-0.11,262.78,0.527991,0.0263995,0.05,16.2484,-72.8846,16.0918,0.276513
108,13,5.75,1.79,0.244,-0.11,277.79,0.708531,0.0354265,0.05,16.2484,-72.8846,16.0918,0.276513
108,14,5.75,1.79,0.244,-0.11,292.79,0.797676,0.0398838,0.05,16.2484,-72.8846,16.0918,0.276513
108,15,5.75,1.79,0.244,-0.11,307.77,1.05456,0.0527279,0.05,16.2484,-72.8846,16.0918,0.276513
108,16,5.75,1.79,0.244,-0.11,322.73,1.46843,0.0734217,0.05,16.2484,-72.8846,16.0918,0.276513
108,17,5.75,1.79,0.244,-0.11,337.66,1.68142,0.0840709,0.05,16.2484,-72.8846,16.0918,0.276513
108,18,5.75,1.79,0.244,-0.11,352.56,1.85237,0.0926187,0.05,16.2484,-72.8846,16.0918,0.276513
109,0,5.75,1.79,0.244,-0.15,7.42,1.85371,0.0926853,0.05,15.8322,-34.6844,14.4918,0.226099
109,1,5.75,1.79,0.244,-0.15,22.25,1.66144,0.0830719,0.05,15.8322,-34.6844,14.4918,0.226099
109,2,5.75,1.79,0.244,-0.15,37.15,1.13934,0.0569672,0.05,15.8322,-34.6844,14.4918,0.226099
109,3,5.75,1.79,0.244,-0.15,52.12,0.914488,0.0457244,0.05,15.8322,-34.6844,14.4918,0.226099
109,4,5.75,1.79,0.244,-0.15,67.12,0.64006,0.032003,0.05,15.8322,-34.6844,14.4918,0.226099
109,5,5.75,1.79,0.244,-0.15,82.14,0.457029,0.0228514,0.05,15.8322,-34.6844,14.4918,0.226099
109,6,5.75,1.79,0.244,-0.15,97.17,0.346412,0.0173206,0.05,15.8322,-34.6844,14.4918,0.226099
109,7,5.75,1.79,0.244,-0.15,112.21,0.25858,0.012929,0.05,15.8322,-34.6844,14.4918,0.226099
109,8,5.75,1.79,0.244,-0.15,127.27,0.195871,0.00979353,0.05,15.8322,-34.6844,14.4918,0.226099
109,9,5.75,1.79,0.244,-0.15,142.32,0.173022,0.0086511,0.05,15.8322,-34.6844,14.4918,0.226099
109,10,5.75,1.79,0.244,-0.15,157.39,0.129761,0.00648806,0.05,15.8322,-34.6844,14.4918,0.226099
109,11,5.75,1.79,0.244,-0.15,172.46,0.146353,0.00731763,0.05,15.8322,-34.6844,14.4918,0.226099
109,12,5.75,1.79,0.244,-0.15,187.54,0.138786,0.00693928,0.05,15.8322,-34.6844,14.4918,0.226099
109,13,5.75,1.79,0.244,-0.15,202.61,0.154072,0.00770358,0.05,15.8322,-34.6844,14.4918,0.226099
109,14,5.75,1.79,0.244,-0.15,217.68,0.173812,0.0086906,0.05,15.8322,-34.6844,14.4918,0.226099
109,15,5.75,1.79,0.244,-0.15,232.73,0.211226,0.0105613,0.05,15.8322,-34.6844,14.4918,0.226099
109,16,5.75,1.79,0.244,-0.15,247.79,0.280846,0.0140423,0.05,15.8322,-34.6844,14.4918,0.226099
109,17,5.75,1.79,0.244,-0.15,262.83,0.339296,0.0169648,0.05,15.8322,-34.6844,14.4918,0.226099
109,18,5.75,1.79,0.244,-0.15,277.86,0.45913,0.0229565,0.05,15.8322,-34.6844,14.4918,0.226099
109,19,5.75,1.79,0.244,-0.15,292.88,0.643448,0.0321724,0.05,15.8322,-34.6844,14.4918,0.226099
109,20,5.75,1.79,0.244,-0.15,307.88,1.01716,0.050858,0.05,15.8322,-34.6844,14.4918,0.226099
109,21,5.75,1.79,0.244,-0.15,322.85,1.30087,0.0650435,0.05,15.8322,-34.6844,14.4918,0.226099
109,22,5.75,1.79,0.244,-0.15,337.75,1.64542,0.0822712,0.05,15.8322,-34.6844,14.4918,0.226099
109,23,5.75,1.79,0.244,-0.15,352.58,1.82899,0.0914493,0.05,15.8322,-34.6844,14.4918,0.226099
110,0,5.75,1.79,0.244,-0.2,7.52,1.85574,0.092787,0.05,15.283,-15.24,12.4918,0.183618
110,1,5.75,1.79,0.244,-0.2,22.29,1.62295,0.0811475,0.05,15.283,-15.24,12.4918,0.183618
110,2,5.75,1.79,0.244,-0.2,37.03,1.05235,0.0526173,0.05,15.283,-15.24,12.4918,0.183618
110,3,5.75,1.79,0.244,-0.2,52.02,0.667617,0.0333808,0.05,15.283,-15.24,12.4918,0.183618
110,4,5.75,1.79,0.244,-0.2,67.04,0.451046,0.0225523,0.05,15.283,-15.24,12.4918,0.183618
110,5,5.75,1.79,0.244,-0.2,82.09,0.276698,0.0138349,0.05,15.283,-15.24,12.4918,0.183618
110,6,5.75,1.79,0.244,-0.2,97.14,0.208837,0.0104418,0.05,15.283,-15.24,12.4918,0.183618
110,7,5.75,1.79,0.244,-0.2,112.19,0.16021,0.00801048,0.05,15.283,-15.24,12.4918,0.183618
110,8,5.75,1.79,0.244,-0.2,127.25,0.124749,0.00623744,0.05,15.283,-15.24,12.4918,0.183618
110,9,5.75,1.79,0.244,-0.2,142.32,0.113278,0.00566389,0.05,15.283,-15.24,12.4918,0.183618
110,10,5.75,1.79,0.244,-0.2,157.39,0.101838,0.00509192,0.05,15.283,-15.24,12.4918,0.183618
110,11,5.75,1.79,0.244,-0.2,172.46,0.0937125,0.00468562,0.05,15.283,-15.24,12.4918,0.183618
110,12,5.75,1.79,0.244,-0.2,202.61,0.106373,0.00531866,0.05,15.283,-15.24,12.4918,0.183618
110,13,5.75,1.79,0.244,-0.2,217.68,0.103282,0.00516411,0.05,15.283,-15.24,12.4918,0.183618
110,14,5.75,1.79,0.244,-0.2,232.75,0.126942,0.0063471,0.05,15.283,-15.24,12.4918,0.183618
110,15,5.75,1.79,0.244,-0.2,247.81,0.166965,0.00834826,0.05,15.283,-15.24,12.4918,0.183618
110,16,5.75,1.79,0.244,-0.2,262.86,0.230794,0.0115397,0.05,15.283,-15.24,12.4918,0.183618
110,17,5.75,1.79,0.244,-0.2,277.91,0.280018,0.0140009,0.05,15.283,-15.24,12.4918,0.183618
110,18,5.75,1.79,0.244,-0.2,292.96,0.422617,0.0211309,0.05,15.283,-15.24,12.4918,0.183618
110,19,5.75,1.79,0.244,-0.2,307.98,0.652895,0.0326447,0.05,15.283,-15.24,12.4918,0.183618
110,20,5.75,1.79,0.244,-0.2,322.97,1.01709,0.0508546,0.05,15.283,-15.24,12.4918,0.183618
110,21,5.75,1.79,0.244,-0.2,337.71,1.6034,0.0801698,0.05,15.283,-15.24,12.4918,0.183618
110,22,5.75,1.79,0.244,-0.2,352.48,1.82475,0.0912374,0.05,15.283,-15.24,12.4918,0.183618
111,0,5.75,1.79,0.244,-0.26,7.94,1.78149,0.0890745,0.05,14.5494,-5.0329,10.0918,0.145734
111,1,5.75,1.79,0.244,-0.26,22.8,1.231,0.0615499,0.05,14.5494,-5.0329,10.0918,0.145734
111,2,5.75,1.79,0.244,-0.26,36.9,0.839033,0.0419516,0.05,14.5494,-5.0329,10.0918,0.145734
111,3,5.75,1.79,0.244,-0.26,51.92,0.437613,0.0218806,0.05,14.5494,-5.0329,10.0918,0.145734
111,4,5.75,1.79,0.244,-0.26,66.98,0.322883,0.0161442,0.05,14.5494,-5.0329,10.0918,0.145734
111,5,5.75,1.79,0.244,-0.26,82.04,0.196607,0.00983034,0.05,14.5494,-5.0329,10.0918,0.145734
111,6,5.75,1.79,0.244,-0.26,97.11,0.131379,0.00656896,0.05,14.5494,-5.0329,10.0918,0.145734
111,7,5.75,1.79,0.244,-0.26,112.17,0.100275,0.00501373,0.05,14.5494,-5.0329,10.0918,0.145734
111,8,5.75,1.79,0.244,-0.26,127.24,0.0873913,0.00436956,0.05,14.5494,-5.0329,10.0918,0.145734
111,9,5.75,1.79,0.244,-0.26,142.31,0.077629,0.00388145,0.05,14.5494,-5.0329,10.0918,0.145734
111,10,5.75,1.79,0.244,-0.26,157.38,0.0699906,0.00349953,0.05,14.5494,-5.0329,10.0918,0.145734
111,11,5.75,1.79,0.244,-0.26,172.46,0.0772202,0.00386101,0.05,14.5494,-5.0329,10.0918,0.145734
111,12,5.75,1.79,0.244,-0.26,187.54,0.0694149,0.00347074,0.05,14.5494,-5.0329,10.0918,0.145734
111,13,5.75,1.79,0.244,-0.26,202.62,0.0679436,0.00339718,0.05,14.5494,-5.0329,10.0918,0.145734
111,14,5.75,1.79,0.244,-0.26,217.69,0.0780265,0.00390132,0.05,14.5494,-5.0329,10.0918,0.145734
111,15,5.75,1.79,0.244,-0.26,232.76,0.0849521,0.0042476,0.05,14.5494,-5.0329,10.0918,0.145734
111,16,5.75,1.79,0.244,-0.26,247.83,0.0913858,0.00456929,0.05,14.5494,-5.0329,10.0918,0.145734
111,17,5.75,1.79,0.244,-0.26,262.89,0.143807,0.00719035,0.05,14.5494,-5.0329,10.0918,0.145734
111,18,5.75,1.79,0.244,-0.26,277.96,0.183329,0.00916644,0.05,14.5494,-5.0329,10.0918,0.145734
111,19,5.75,1.79,0.244,-0.26,293.02,0.284812,0.0142406,0.05,14.5494,-5.0329,10.0918,0.145734
